index,string,CC,D,Y
1251,1834,0,3,4
1252,1834,0,3,4
1253,1834,0,3,4
1254,1834,0,3,4
1255,1834,0,3,4
1256,1834,0,3,4
1257,1834,0,3,4
1258,1835,0,3,5
1259,1834,0,3,4
1260,1836,0,3,6
1261,1836,0,3,6
1262,1835,0,3,5
1263,1835,0,3,5
1264,1835,0,3,5
1265,1835,0,3,5
1266,1835,0,3,5
1267,1835,0,3,5
1268,1811,0,1,1
1269,1811,0,1,1
1270,1835,0,3,5
1271,1835,0,3,5
1272,1835,0,3,5
1273,1835,0,3,5
1274,1835,0,3,5
1275,1835,0,3,5
1276,1835,0,3,5
1277,1835,0,3,5
1278,1835,0,3,5
1279,1835,0,3,5
1280,1835,0,3,5
1281,1835,0,3,5
1282,1836,0,3,6
1283,1836,0,3,6
1284,1835,0,3,5
1285,1835,0,3,5
1286,1835,0,3,5
1287,1835,0,3,5
1288,1835,0,3,5
1289,1835,0,3,5
1290,1835,0,3,5
1291,1835,0,3,5
1292,1812,0,1,2
1293,1812,0,1,2
1294,1835,0,3,5
1295,1835,0,3,5
1296,1835,0,3,5
1297,1835,0,3,5
1298,1836,0,3,6
1299,1835,0,3,5
1300,1836,0,3,6
1301,1836,0,3,6
1302,1836,0,3,6
1303,1836,0,3,6
1304,1836,0,3,6
1305,1836,0,3,6
1306,1836,0,3,6
1307,1836,0,3,6
1308,1836,0,3,6
1309,1836,0,3,6
1310,1836,0,3,6
1311,1836,0,3,6
1312,1836,0,3,6
1313,1836,0,3,6
1314,1836,0,3,6
1315,1812,0,1,2
1316,1812,0,1,2
1317,1836,0,3,6
1318,1836,0,3,6
1319,1836,0,3,6
1320,1836,0,3,6
1321,1836,0,3,6
1322,1836,0,3,6
1323,1836,0,3,6
1324,1836,0,3,6
1325,1837,0,3,7
1326,1837,0,3,7
1327,1836,0,3,6
1328,1836,0,3,6
1329,1836,0,3,6
1330,1836,0,3,6
1331,1836,0,3,6
1332,1836,0,3,6
1333,1836,0,3,6
1334,1836,0,3,6
1335,1836,0,3,6
1336,1836,0,3,6
1337,1836,0,3,6
1338,1836,0,3,6
1339,1836,0,3,6
1340,1837,0,3,7
1341,1812,0,1,2
1342,1812,0,1,2
1343,1837,0,3,7
1344,1837,0,3,7
1345,1837,0,3,7
1346,1837,0,3,7
1347,1837,0,3,7
1348,1837,0,3,7
1349,1837,0,3,7
1350,1837,0,3,7
1351,1836,0,3,6
1352,1836,0,3,6
1353,1837,0,3,7
1354,1837,0,3,7
1355,1837,0,3,7
1356,1837,0,3,7
1357,1837,0,3,7
1358,1837,0,3,7
1359,1837,0,3,7
1360,1837,0,3,7
1361,1837,0,3,7
1362,1837,0,3,7
1363,1837,0,3,7
1364,1837,0,3,7
1365,1837,0,3,7
1366,1837,0,3,7
1367,1812,0,1,2
1368,1837,0,3,7
1369,1837,0,3,7
1370,1370,1,7,0
1371,1837,0,3,7
1372,1837,0,3,7
1373,1837,0,3,7
1374,1838,0,3,8
1375,1838,0,3,8
1376,1838,0,3,8
1377,1838,0,3,8
1378,1838,0,3,8
1379,1838,0,3,8
1380,1838,0,3,8
1381,1838,0,3,8
1382,1838,0,3,8
1383,1838,0,3,8
1384,1838,0,3,8
1385,1838,0,3,8
1386,1838,0,3,8
1387,1838,0,3,8
1388,1838,0,3,8
1389,1838,0,3,8
1390,1812,0,1,2
1391,1812,0,1,2
1392,1838,0,3,8
1393,1838,0,3,8
1394,1824,0,2,4
1395,1824,0,2,4
1396,62,1,10,10
1397,61,1,10,10
1398,64,1,10,10
1399,63,1,10,10
1400,6626,1,2,6
1401,68,1,10,10
1402,67,1,10,10
1403,1837,0,3,7
1404,1837,0,3,7
1405,1838,0,3,8
1406,1838,0,3,8
1407,1839,0,3,9
1408,1839,0,3,9
1409,1839,0,3,9
1410,1839,0,3,9
1411,1839,0,3,9
1412,1839,0,3,9
1413,1839,0,3,9
1414,1839,0,3,9
1415,1839,0,3,9
1416,1839,0,3,9
1417,1839,0,3,9
1418,1839,0,3,9
1419,1839,0,3,9
1420,1839,0,3,9
1421,1839,0,3,9
1422,1813,0,1,3
1423,1813,0,1,3
1424,1837,0,3,7
1425,1837,0,3,7
1426,1839,0,3,9
1427,1839,0,3,9
1428,1840,0,4,0
1429,1839,0,3,9
1430,1840,0,4,0
1431,1840,0,4,0
1432,1840,0,4,0
1433,1840,0,4,0
1434,1840,0,4,0
1435,1840,0,4,0
1436,1840,0,4,0
1437,1840,0,4,0
1438,1840,0,4,0
1439,1840,0,4,0
1440,1840,0,4,0
1441,1840,0,4,0
1442,1840,0,4,0
1443,1840,0,4,0
1444,1840,0,4,0
1445,1840,0,4,0
1446,1838,0,3,8
1447,1838,0,3,8
1448,1813,0,1,3
1449,1813,0,1,3
1450,1838,0,3,8
1451,1838,0,3,8
1452,1838,0,3,8
1453,1838,0,3,8
1454,1813,0,1,3
1455,1813,0,1,3
1456,1813,0,1,3
1457,1813,0,1,3
1458,1814,0,1,4
1459,1813,0,1,3
1460,1814,0,1,4
1461,1814,0,1,4
1462,1814,0,1,4
1463,1814,0,1,4
1464,1814,0,1,4
1465,1814,0,1,4
1466,1814,0,1,4
1467,1814,0,1,4
1468,1838,0,3,8
1469,1838,0,3,8
1470,1815,0,1,5
1471,1815,0,1,5
1472,1815,0,1,5
1473,1815,0,1,5
1474,1815,0,1,5
1475,1815,0,1,5
1476,1815,0,1,5
1477,1815,0,1,5
1478,1815,0,1,5
1479,1815,0,1,5
1480,1815,0,1,5
1481,1815,0,1,5
1482,1807,0,0,7
1483,1807,0,0,7
1484,1816,0,1,6
1485,1816,0,1,6
1486,1816,0,1,6
1487,1816,0,1,6
1488,1816,0,1,6
1489,1816,0,1,6
1490,1838,0,3,8
1491,1838,0,3,8
1492,1816,0,1,6
1493,1816,0,1,6
1494,1816,0,1,6
1495,1816,0,1,6
1496,1816,0,1,6
1497,1816,0,1,6
1498,1816,0,1,6
1499,1816,0,1,6
1500,1816,0,1,6
1501,1817,0,1,7
1502,1817,0,1,7
1503,1817,0,1,7
1504,1817,0,1,7
1505,1817,0,1,7
1506,1807,0,0,7
1507,1807,0,0,7
1508,1807,0,0,7
1509,1807,0,0,7
1510,1807,0,0,7
1511,1807,0,0,7
1512,1839,0,3,9
1513,1838,0,3,8
1514,1839,0,3,9
1515,1817,0,1,7
1516,1817,0,1,7
1517,1817,0,1,7
1518,1817,0,1,7
1519,1818,0,1,8
1520,1817,0,1,7
1521,1818,0,1,8
1522,1818,0,1,8
1523,1818,0,1,8
1524,1818,0,1,8
1525,1818,0,1,8
1526,1818,0,1,8
1527,1818,0,1,8
1528,1818,0,1,8
1529,1818,0,1,8
1530,1818,0,1,8
1531,1807,0,0,7
1532,1807,0,0,7
1533,1818,0,1,8
1534,1818,0,1,8
1535,1839,0,3,9
1536,1839,0,3,9
1537,1819,0,1,9
1538,1819,0,1,9
1539,1819,0,1,9
1540,1819,0,1,9
1541,1819,0,1,9
1542,1819,0,1,9
1543,1819,0,1,9
1544,1819,0,1,9
1545,1819,0,1,9
1546,1819,0,1,9
1547,1819,0,1,9
1548,1819,0,1,9
1549,1819,0,1,9
1550,1819,0,1,9
1551,1819,0,1,9
1552,1819,0,1,9
1553,1819,0,1,9
1554,1819,0,1,9
1555,1819,0,1,9
1556,1839,0,3,9
1557,1839,0,3,9
1558,1820,0,2,0
1559,1820,0,2,0
1560,1820,0,2,0
1561,1820,0,2,0
1562,1820,0,2,0
1563,1820,0,2,0
1564,1820,0,2,0
1565,1820,0,2,0
1566,1820,0,2,0
1567,1820,0,2,0
1568,1820,0,2,0
1569,1820,0,2,0
1570,1821,0,2,1
1571,1820,0,2,0
1572,1821,0,2,1
1573,1821,0,2,1
1574,1821,0,2,1
1575,1821,0,2,1
1576,1821,0,2,1
1577,1821,0,2,1
1578,1839,0,3,9
1579,1839,0,3,9
1580,1808,0,0,8
1581,1808,0,0,8
1582,1821,0,2,1
1583,1821,0,2,1
1584,1821,0,2,1
1585,1821,0,2,1
1586,1821,0,2,1
1587,1821,0,2,1
1588,1822,0,2,2
1589,1821,0,2,1
1590,1822,0,2,2
1591,1822,0,2,2
1592,1822,0,2,2
1593,1822,0,2,2
1594,1822,0,2,2
1595,1822,0,2,2
1596,1822,0,2,2
1597,1822,0,2,2
1598,1822,0,2,2
1599,1822,0,2,2
1600,1840,0,4,0
1601,1840,0,4,0
1602,1823,0,2,3
1603,1823,0,2,3
1604,1808,0,0,8
1605,1808,0,0,8
1606,1823,0,2,3
1607,1823,0,2,3
1608,1823,0,2,3
1609,1823,0,2,3
1610,1823,0,2,3
1611,1823,0,2,3
1612,1823,0,2,3
1613,1823,0,2,3
1614,1823,0,2,3
1615,1823,0,2,3
1616,1824,0,2,4
1617,1824,0,2,4
1618,1824,0,2,4
1619,1824,0,2,4
1620,1824,0,2,4
1621,1824,0,2,4
1622,1825,0,2,5
1623,1824,0,2,4
1624,1840,0,4,0
1625,1840,0,4,0
1626,1824,0,2,4
1627,1824,0,2,4
1628,1824,0,2,4
1629,1824,0,2,4
1630,1804,0,0,4
1631,1804,0,0,4
1632,1804,0,0,4
1633,1804,0,0,4
1634,1804,0,0,4
1635,1804,0,0,4
1636,1804,0,0,4
1637,1804,0,0,4
1638,1805,0,0,5
1639,1804,0,0,4
1640,1805,0,0,5
1641,1805,0,0,5
1642,1805,0,0,5
1643,1805,0,0,5
1644,1805,0,0,5
1645,1805,0,0,5
1646,1840,0,4,0
1647,1840,0,4,0
1648,1806,0,0,6
1649,1805,0,0,5
1650,1806,0,0,6
1651,1806,0,0,6
1652,1806,0,0,6
1653,1806,0,0,6
1654,1806,0,0,6
1655,1806,0,0,6
1656,1806,0,0,6
1657,1807,0,0,7
1658,1806,0,0,6
1659,1807,0,0,7
1660,1807,0,0,7
1661,1807,0,0,7
1662,1807,0,0,7
1663,1807,0,0,7
1664,1807,0,0,7
1665,1807,0,0,7
1666,1807,0,0,7
1667,1808,0,0,8
1668,1808,0,0,8
1669,1808,0,0,8
1670,1807,0,0,7
1671,1808,0,0,8
1672,1808,0,0,8
1673,1808,0,0,8
1674,1808,0,0,8
1675,1809,0,0,9
1676,1808,0,0,8
1677,1809,0,0,9
1678,1809,0,0,9
1679,1809,0,0,9
1680,1810,0,1,0
1681,1809,0,0,9
1682,1810,0,1,0
1683,1810,0,1,0
1684,1810,0,1,0
1685,1810,0,1,0
1686,1810,0,1,0
1687,1810,0,1,0
1688,1811,0,1,1
1689,1811,0,1,1
1690,1810,0,1,0
1691,1811,0,1,1
1692,1811,0,1,1
1693,1811,0,1,1
1694,1829,0,2,9
1695,1811,0,1,1
1696,1811,0,1,1
1697,1811,0,1,1
1698,1811,0,1,1
1699,1811,0,1,1
1700,1811,0,1,1
1701,1812,0,1,2
1702,1812,0,1,2
1703,1812,0,1,2
1704,1812,0,1,2
1705,1812,0,1,2
1706,1812,0,1,2
1707,1812,0,1,2
1708,1813,0,1,3
1709,1813,0,1,3
1710,1813,0,1,3
1711,1813,0,1,3
1712,1813,0,1,3
1713,1813,0,1,3
1714,1813,0,1,3
1715,1813,0,1,3
1716,1830,0,3,0
1717,1813,0,1,3
1718,1814,0,1,4
1719,1813,0,1,3
1720,1814,0,1,4
1721,1814,0,1,4
1722,1814,0,1,4
1723,1813,0,1,3
1724,1814,0,1,4
1725,1814,0,1,4
1726,1814,0,1,4
1727,1814,0,1,4
1728,1814,0,1,4
1729,1815,0,1,5
1730,1815,0,1,5
1731,1815,0,1,5
1732,1815,0,1,5
1733,1815,0,1,5
1734,1815,0,1,5
1735,1815,0,1,5
1736,1816,0,1,6
1737,1816,0,1,6
1738,1815,0,1,5
1739,1830,0,3,0
1740,1816,0,1,6
1741,1816,0,1,6
1742,1816,0,1,6
1743,1816,0,1,6
1744,1816,0,1,6
1745,1816,0,1,6
1746,1816,0,1,6
1747,1816,0,1,6
1748,1816,0,1,6
1749,1816,0,1,6
1750,1817,0,1,7
1751,1816,0,1,6
1752,1817,0,1,7
1753,1817,0,1,7
1754,1817,0,1,7
1755,1817,0,1,7
1756,1817,0,1,7
1757,1817,0,1,7
1758,1817,0,1,7
1759,1817,0,1,7
1760,1830,0,3,0
1761,1831,0,3,1
1762,1818,0,1,8
1763,1817,0,1,7
1764,1818,0,1,8
1765,1818,0,1,8
1766,1818,0,1,8
1767,1818,0,1,8
1768,1818,0,1,8
1769,1818,0,1,8
1770,1818,0,1,8
1771,1818,0,1,8
1772,1818,0,1,8
1773,1818,0,1,8
1774,1819,0,1,9
1775,1818,0,1,8
1776,1819,0,1,9
1777,1819,0,1,9
1778,1819,0,1,9
1779,1819,0,1,9
1780,1819,0,1,9
1781,1819,0,1,9
1782,1827,0,2,7
1783,1826,0,2,6
1784,1826,0,2,6
1785,1819,0,1,9
1786,1819,0,1,9
1787,1819,0,1,9
1788,1819,0,1,9
1789,1820,0,2,0
1790,1819,0,1,9
1791,1820,0,2,0
1792,1820,0,2,0
1793,1820,0,2,0
1794,1820,0,2,0
1795,1820,0,2,0
1796,1820,0,2,0
1797,1820,0,2,0
1798,1820,0,2,0
1799,1820,0,2,0
1800,1820,0,2,0
1801,1820,0,2,0
1802,1820,0,2,0
1803,1820,0,2,0
1804,1821,0,2,1
1805,1820,0,2,0
1806,1821,0,2,1
1807,1821,0,2,1
1808,1821,0,2,1
1809,1821,0,2,1
1810,1821,0,2,1
1811,1821,0,2,1
1812,1821,0,2,1
1813,1821,0,2,1
1814,1821,0,2,1
1815,1821,0,2,1
1816,1821,0,2,1
1817,1821,0,2,1
1818,1821,0,2,1
1819,1821,0,2,1
1820,1822,0,2,2
1821,1822,0,2,2
1822,1822,0,2,2
1823,1822,0,2,2
1824,1822,0,2,2
1825,1822,0,2,2
1826,1822,0,2,2
1827,1822,0,2,2
1828,1800,0,0,0
1829,1801,0,0,1
1830,1822,0,2,2
1831,1822,0,2,2
1832,1823,0,2,3
1833,1823,0,2,3
1834,1823,0,2,3
1835,1823,0,2,3
1836,1823,0,2,3
1837,1823,0,2,3
1838,1823,0,2,3
1839,1823,0,2,3
1840,1823,0,2,3
1841,1823,0,2,3
1842,1823,0,2,3
1843,1824,0,2,4
1844,1824,0,2,4
1845,1823,0,2,3
1846,1824,0,2,4
1847,1824,0,2,4
1848,1824,0,2,4
1849,1824,0,2,4
1850,1824,0,2,4
1851,1824,0,2,4
1852,1802,0,0,2
1853,1802,0,0,2
1854,1802,0,0,2
1855,1801,0,0,1
1856,1802,0,0,2
1857,1825,0,2,5
1858,1824,0,2,4
1859,1825,0,2,5
1860,1825,0,2,5
1861,1825,0,2,5
1862,1825,0,2,5
1863,1825,0,2,5
1864,1825,0,2,5
1865,1825,0,2,5
1866,1825,0,2,5
1867,1826,0,2,6
1868,1826,0,2,6
1869,1826,0,2,6
1870,1826,0,2,6
1871,1826,0,2,6
1872,1826,0,2,6
1873,1826,0,2,6
1874,1826,0,2,6
1875,1826,0,2,6
1876,1826,0,2,6
1877,1803,0,0,3
1878,1802,0,0,2
1879,1803,0,0,3
1880,1826,0,2,6
1881,1826,0,2,6
1882,1827,0,2,7
1883,1826,0,2,6
1884,1827,0,2,7
1885,1827,0,2,7
1886,1827,0,2,7
1887,1827,0,2,7
1888,1827,0,2,7
1889,1827,0,2,7
1890,1827,0,2,7
1891,1827,0,2,7
1892,1827,0,2,7
1893,1827,0,2,7
1894,1828,0,2,8
1895,1827,0,2,7
1896,1828,0,2,8
1897,1828,0,2,8
1898,1828,0,2,8
1899,1828,0,2,8
1900,1804,0,0,4
1901,1805,0,0,5
1902,1805,0,0,5
1903,1804,0,0,4
1904,1828,0,2,8
1905,1828,0,2,8
1906,1828,0,2,8
1907,1828,0,2,8
1908,1828,0,2,8
1909,1829,0,2,9
1910,1828,0,2,8
1911,1829,0,2,9
1912,1829,0,2,9
1913,1829,0,2,9
1914,1829,0,2,9
1915,1829,0,2,9
1916,1829,0,2,9
1917,1829,0,2,9
1918,1829,0,2,9
1919,1829,0,2,9
1920,1829,0,2,9
1921,1830,0,3,0
1922,1829,0,2,9
1923,1830,0,3,0
1924,1830,0,3,0
1925,1805,0,0,5
1926,1806,0,0,6
1927,1830,0,3,0
1928,1830,0,3,0
1929,1830,0,3,0
1930,1830,0,3,0
1931,1830,0,3,0
1932,1830,0,3,0
1933,1830,0,3,0
1934,1830,0,3,0
1935,1828,0,2,8
1936,1831,0,3,1
1937,1831,0,3,1
1938,1831,0,3,1
1939,1831,0,3,1
1940,1831,0,3,1
1941,1831,0,3,1
1942,1831,0,3,1
1943,1831,0,3,1
1944,1831,0,3,1
1945,1832,0,3,2
1946,1832,0,3,2
1947,1806,0,0,6
1948,1807,0,0,7
1949,1806,0,0,6
1950,1832,0,3,2
1951,1832,0,3,2
1952,1832,0,3,2
1953,1832,0,3,2
1954,1833,0,3,3
1955,1833,0,3,3
1956,1833,0,3,3
1957,1833,0,3,3
1958,1833,0,3,3
1959,1833,0,3,3
1960,1833,0,3,3
1961,1833,0,3,3
1962,1834,0,3,4
1963,1834,0,3,4
1964,1834,0,3,4
1965,1834,0,3,4
1966,1855,0,5,5
1967,1834,0,3,4
1968,1834,0,3,4
1969,1835,0,3,5
1970,1835,0,3,5
1971,1807,0,0,7
1972,1808,0,0,8
1973,1807,0,0,7
1974,1835,0,3,5
1975,1835,0,3,5
1976,1835,0,3,5
1977,1835,0,3,5
1978,1836,0,3,6
1979,1836,0,3,6
1980,1835,0,3,5
1981,1836,0,3,6
1982,1836,0,3,6
1983,1836,0,3,6
1984,1836,0,3,6
1985,1836,0,3,6
1986,1837,0,3,7
1987,1837,0,3,7
1988,1837,0,3,7
1989,1837,0,3,7
1990,1837,0,3,7
1991,1838,0,3,8
1992,1837,0,3,7
1993,1838,0,3,8
1994,1838,0,3,8
1995,1808,0,0,8
1996,1839,0,3,9
1997,1839,0,3,9
1998,1838,0,3,8
1999,1839,0,3,9
2000,1839,0,3,9
2001,1840,0,4,0
2002,1839,0,3,9
2003,1840,0,4,0
2004,1840,0,4,0
2005,1840,0,4,0
2006,1840,0,4,0
2007,1841,0,4,1
2008,1840,0,4,0
2009,1800,0,0,0
2010,1799,1,9,9
2011,1800,0,0,0
2012,1800,0,0,0
2013,1800,0,0,0
2014,1800,0,0,0
2015,1800,0,0,0
2016,1800,0,0,0
2017,1809,0,0,9
2018,1809,0,0,9
2019,1800,0,0,0
2020,1800,0,0,0
2021,1800,0,0,0
2022,1800,0,0,0
2023,1800,0,0,0
2024,1800,0,0,0
2025,1801,0,0,1
2026,1800,0,0,0
2027,1801,0,0,1
2028,1801,0,0,1
2029,1801,0,0,1
2030,1801,0,0,1
2031,1801,0,0,1
2032,1801,0,0,1
2033,1801,0,0,1
2034,1802,0,0,2
2035,1801,0,0,1
2036,1802,0,0,2
2037,1802,0,0,2
2038,1802,0,0,2
2039,1802,0,0,2
2040,1810,0,1,0
2041,1810,0,1,0
2042,1802,0,0,2
2043,1802,0,0,2
2044,1802,0,0,2
2045,1802,0,0,2
2046,1802,0,0,2
2047,1803,0,0,3
2048,1803,0,0,3
2049,1803,0,0,3
2050,1803,0,0,3
2051,1803,0,0,3
2052,1803,0,0,3
2053,1803,0,0,3
2054,1803,0,0,3
2055,1804,0,0,4
2056,1804,0,0,4
2057,1804,0,0,4
2058,1804,0,0,4
2059,1804,0,0,4
2060,1800,0,0,0
2061,1800,0,0,0
2062,1811,0,1,1
2063,1810,0,1,0
2064,1811,0,1,1
2065,1800,0,0,0
2066,1800,0,0,0
2067,1801,0,0,1
2068,1800,0,0,0
2069,1801,0,0,1
2070,1801,0,0,1
2071,1801,0,0,1
2072,1801,0,0,1
2073,1802,0,0,2
2074,1801,0,0,1
2075,1802,0,0,2
2076,1802,0,0,2
2077,1802,0,0,2
2078,1802,0,0,2
2079,1803,0,0,3
2080,1803,0,0,3
2081,1802,0,0,2
2082,1803,0,0,3
2083,1803,0,0,3
2084,1804,0,0,4
2085,1803,0,0,3
2086,1804,0,0,4
2087,1803,0,0,3
2088,1825,0,2,5
2089,1825,0,2,5
2090,18,1,10,10
2091,31,1,10,10
2092,1811,0,1,1
2093,1812,0,1,2
2094,1812,0,1,2
2095,1811,0,1,1
2096,1804,0,0,4
2097,1804,0,0,4
2098,1804,0,0,4
2099,1804,0,0,4
2100,1804,0,0,4
2101,1804,0,0,4
2102,1805,0,0,5
2103,1805,0,0,5
2104,1805,0,0,5
2105,1805,0,0,5
2106,1806,0,0,6
2107,1805,0,0,5
2108,1806,0,0,6
2109,1806,0,0,6
2110,1806,0,0,6
2111,1806,0,0,6
2112,1806,0,0,6
2113,1806,0,0,6
2114,1807,0,0,7
2115,1806,0,0,6
2116,1812,0,1,2
2117,1812,0,1,2
2118,1807,0,0,7
2119,1807,0,0,7
2120,1807,0,0,7
2121,1807,0,0,7
2122,1807,0,0,7
2123,1807,0,0,7
2124,1807,0,0,7
2125,1807,0,0,7
2126,1808,0,0,8
2127,1807,0,0,7
2128,1808,0,0,8
2129,1808,0,0,8
2130,1808,0,0,8
2131,1808,0,0,8
2132,1808,0,0,8
2133,1808,0,0,8
2134,1808,0,0,8
2135,1809,0,0,9
2136,1809,0,0,9
2137,1809,0,0,9
2138,1809,0,0,9
2139,1813,0,1,3
2140,1813,0,1,3
2141,1812,0,1,2
2142,1809,0,0,9
2143,1809,0,0,9
2144,1809,0,0,9
2145,1809,0,0,9
2146,1810,0,1,0
2147,1809,0,0,9
2148,1810,0,1,0
2149,1810,0,1,0
2150,1810,0,1,0
2151,1810,0,1,0
2152,1810,0,1,0
2153,1810,0,1,0
2154,1810,0,1,0
2155,1810,0,1,0
2156,1811,0,1,1
2157,1811,0,1,1
2158,1811,0,1,1
2159,1811,0,1,1
2160,1811,0,1,1
2161,1811,0,1,1
2162,1813,0,1,3
2163,1813,0,1,3
2164,1811,0,1,1
2165,1811,0,1,1
2166,1811,0,1,1
2167,1812,0,1,2
2168,1811,0,1,1
2169,1812,0,1,2
2170,1812,0,1,2
2171,1812,0,1,2
2172,1812,0,1,2
2173,1812,0,1,2
2174,1812,0,1,2
2175,1812,0,1,2
2176,1812,0,1,2
2177,1812,0,1,2
2178,1812,0,1,2
2179,1813,0,1,3
2180,1813,0,1,3
2181,1813,0,1,3
2182,1813,0,1,3
2183,1813,0,1,3
2184,1813,0,1,3
2185,1814,0,1,4
2186,1813,0,1,3
2187,1814,0,1,4
2188,1813,0,1,3
2189,1814,0,1,4
2190,1814,0,1,4
2191,1814,0,1,4
2192,1814,0,1,4
2193,1814,0,1,4
2194,1814,0,1,4
2195,1814,0,1,4
2196,1814,0,1,4
2197,1814,0,1,4
2198,1814,0,1,4
2199,1815,0,1,5
2200,1815,0,1,5
2201,1815,0,1,5
2202,1815,0,1,5
2203,1815,0,1,5
2204,1815,0,1,5
2205,1816,0,1,6
2206,1815,0,1,5
2207,1814,0,1,4
2208,1815,0,1,5
2209,1816,0,1,6
2210,1816,0,1,6
2211,1816,0,1,6
2212,1816,0,1,6
2213,1816,0,1,6
2214,1816,0,1,6
2215,1817,0,1,7
2216,1817,0,1,7
2217,1817,0,1,7
2218,1817,0,1,7
2219,1817,0,1,7
2220,1817,0,1,7
2221,1818,0,1,8
2222,1817,0,1,7
2223,1818,0,1,8
2224,1818,0,1,8
2225,1819,0,1,9
2226,1819,0,1,9
2227,1818,0,1,8
2228,1819,0,1,9
2229,1819,0,1,9
2230,1815,0,1,5
2231,1819,0,1,9
2232,1820,0,2,0
2233,1819,0,1,9
2234,1820,0,2,0
2235,1820,0,2,0
2236,1821,0,2,1
2237,1821,0,2,1
2238,1820,0,2,0
2239,1821,0,2,1
2240,1822,0,2,2
2241,1821,0,2,1
2242,1822,0,2,2
2243,1823,0,2,3
2244,1822,0,2,2
2245,1824,0,2,4
2246,1824,0,2,4
2247,1823,0,2,3
2248,1825,0,2,5
2249,1825,0,2,5
2250,1824,0,2,4
2251,1826,0,2,6
2252,1826,0,2,6
2253,1825,0,2,5
2254,1827,0,2,7
2255,1827,0,2,7
2256,1826,0,2,6
2257,1815,0,1,5
2258,1828,0,2,8
2259,1828,0,2,8
2260,1827,0,2,7
2261,1829,0,2,9
2262,1829,0,2,9
2263,1828,0,2,8
2264,1830,0,3,0
2265,1830,0,3,0
2266,1829,0,2,9
2267,1831,0,3,1
2268,1831,0,3,1
2269,1830,0,3,0
2270,1832,0,3,2
2271,1831,0,3,1
2272,1832,0,3,2
2273,1834,0,3,4
2274,1833,0,3,3
2275,1834,0,3,4
2276,1835,0,3,5
2277,1835,0,3,5
2278,1835,0,3,5
2279,1815,0,1,5
2280,1816,0,1,6
2281,1815,0,1,5
2282,1835,0,3,5
2283,1836,0,3,6
2284,1836,0,3,6
2285,1836,0,3,6
2286,1836,0,3,6
2287,1836,0,3,6
2288,1836,0,3,6
2289,1839,0,3,9
2290,1839,0,3,9
2291,1839,0,3,9
2292,1839,0,3,9
2293,1840,0,4,0
2294,1840,0,4,0
2295,1816,0,1,6
2296,1816,0,1,6
2297,1840,0,4,0
2298,1840,0,4,0
2299,1841,0,4,1
2300,1841,0,4,1
2301,1840,0,4,0
2302,1837,0,3,7
2303,1837,0,3,7
2304,1837,0,3,7
2305,1838,0,3,8
2306,1837,0,3,7
2307,1838,0,3,8
2308,1838,0,3,8
2309,1838,0,3,8
2310,1839,0,3,9
2311,1838,0,3,8
2312,1810,0,1,0
2313,1810,0,1,0
2314,1810,0,1,0
2315,1810,0,1,0
2316,1840,0,4,0
2317,1840,0,4,0
2318,1825,0,2,5
2319,1825,0,2,5
2320,39,1,10,10
2321,38,1,10,10
2322,37,1,10,10
2323,49,1,10,10
2324,43,1,10,10
2325,44,1,10,10
2326,1817,0,1,7
2327,1816,0,1,6
2328,1810,0,1,0
2329,1810,0,1,0
2330,1811,0,1,1
2331,1811,0,1,1
2332,1811,0,1,1
2333,1811,0,1,1
2334,1811,0,1,1
2335,1811,0,1,1
2336,1811,0,1,1
2337,1811,0,1,1
2338,1811,0,1,1
2339,1811,0,1,1
2340,1811,0,1,1
2341,1811,0,1,1
2342,1811,0,1,1
2343,1811,0,1,1
2344,1812,0,1,2
2345,1812,0,1,2
2346,1811,0,1,1
2347,1812,0,1,2
2348,1812,0,1,2
2349,1817,0,1,7
2350,1817,0,1,7
2351,1812,0,1,2
2352,1812,0,1,2
2353,1812,0,1,2
2354,1812,0,1,2
2355,1812,0,1,2
2356,1812,0,1,2
2357,1812,0,1,2
2358,1812,0,1,2
2359,1812,0,1,2
2360,1812,0,1,2
2361,1813,0,1,3
2362,1813,0,1,3
2363,1813,0,1,3
2364,1813,0,1,3
2365,1813,0,1,3
2366,1813,0,1,3
2367,1813,0,1,3
2368,1813,0,1,3
2369,1813,0,1,3
2370,1813,0,1,3
2371,1813,0,1,3
2372,1818,0,1,8
2373,1817,0,1,7
2374,1813,0,1,3
2375,1813,0,1,3
2376,1813,0,1,3
2377,1814,0,1,4
2378,1814,0,1,4
2379,1814,0,1,4
2380,1814,0,1,4
2381,1814,0,1,4
2382,1814,0,1,4
2383,1814,0,1,4
2384,1814,0,1,4
2385,1814,0,1,4
2386,1814,0,1,4
2387,1815,0,1,5
2388,1815,0,1,5
2389,1815,0,1,5
2390,1815,0,1,5
2391,1815,0,1,5
2392,1815,0,1,5
2393,1815,0,1,5
2394,1815,0,1,5
2395,1815,0,1,5
2396,1818,0,1,8
2397,1819,0,1,9
2398,1815,0,1,5
2399,1815,0,1,5
2400,1815,0,1,5
2401,1815,0,1,5
2402,1815,0,1,5
2403,1815,0,1,5
2404,1816,0,1,6
2405,1816,0,1,6
2406,1816,0,1,6
2407,1816,0,1,6
2408,1816,0,1,6
2409,1816,0,1,6
2410,1816,0,1,6
2411,1816,0,1,6
2412,1816,0,1,6
2413,1816,0,1,6
2414,1815,0,1,5
2415,1817,0,1,7
2416,1817,0,1,7
